Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022/9/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Sierra Leone,SLE,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251,553,1151,1349,378765,,,
Sierra Leone,SLE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.316816487,5.891042228,6.469407601,7.32301154,6.63577977,6.007837845,5.655348153,5.652585908,4.977013925,5.373189208,5.736899838,6.12699333,5.140762535,6.392293252,
El Salvador,SLV,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190279412,202272102,178006149,235605824,238653942,225446746,227689956,226164854,208807067,223937040,251219320,277843373,230311118,235778576,358005862
El Salvador,SLV,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,12,,22,39,31,16,,,,19,10,10,11,10,10,3,,,,,,,,,,,,,,,,,,,,7,4,4,3,1,4,
El Salvador,SLV,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,79,,61,84,65,40,,,,34,44,26,97,75,76,64,,,,,,,,,,,,,,,,,217,183,187,196,171,178,136,147,143,
El Salvador,SLV,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.088179998,,,,,,,,,0.105599999,0.133990005,0.090899996,0.078060001,0.035500001,0.033969998,0.063869998,0.093769997,0.143480003,0.144930005,0.180779994,0.165309995,0.174669996,,
San Marino,SMR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,7,12,14,14,11,9,
San Marino,SMR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,191,296,467,604,681,741,709,
San Marino,SMR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.545214644,,,,,,,,,,,,,,
Serbia,SRB,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264460848,318669196,293927890,309438167,326315768,461948246,438204912,449012569,390512958,406368795,396951917,458079439,505597610,701565611,913788852
Serbia,SRB,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473,372,432,395,386,319,290,180,192,201,202,178,192,171,163,168,138,
Serbia,SRB,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,609,273,121,237,40,39,49,32,20,10,13,21,13,11,9,8,
Serbia,SRB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709150016,0.753009975,0.946820021,0.85424,0.304010004,0.639680028,0.491380006,0.289530009,0.395300001,0.439850003,0.578769982,0.669659972,0.817300022,0.702279985,0.683340013,0.853160024,0.683669984,0.723089993,0.810899973,0.83822,0.872380018,0.918910027,0.886669993,0.90595001,
Sub-Saharan Africa (excluding high income),SSA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.497239053,4.133862166,4.960671623,4.739373225,4.768872572,7.234706473,5.365117127,5.063146544,4.201457046,5.668601287,,
Sub-Saharan Africa (excluding high income),SSA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3768505332,4155025915,3346256496,2963031877,2906439585,2540320054,,
Sub-Saharan Africa (excluding high income),SSA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445189348,,,,,,,,,,,,,,
South Sudan,SSD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.497239053,4.133862166,4.960671623,4.761345202,4.773178293,7.238309712,5.357538032,5.277619433,4.205712357,5.653664644,,
Sub-Saharan Africa,SSF,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3769171861,4156415040,3347314487,2998145946,2911960873,2542266649,,
Sub-Saharan Africa,SSF,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,3141,3393,3071,4307,3930,4122,4782,4993,4937,5178,1175,1136,966,1032,992,1005,908,428,277,221,948,996,1060,1036,1092,1124,935,1023,1318,1219,1181,1200,979,1229,1125,1515,1485,1488,1970,1745,1834,
Sub-Saharan Africa,SSF,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,6040,6622,7427,6374,7035,6824,5626,5348,5348,5232,5632,5036,4773,4676,5314,6202,6543,7511,7801,3748,3132,6206,6099,5716,6244,6467,7319,8161,8177,6559,5757,8066,8260,8951,8271,8015,8200,8807,8905,8704,8160,
Sub-Saharan Africa,SSF,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.445189348,,,,,,,,,,,,,,
Small states,SST,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09524011,,8.605555673,6.344192343,5.844874536,6.032443468,7.786151268,6.880279901,8.29957522,8.197916059,9.468656781,13.27085202,
Small states,SST,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074426992,3207545307,,,
Small states,SST,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.001836969,14.54785828,14.51788571,1.38764213,46.95713857,68.14284925,34.66415585,45.96726967,17.03024883,,
Sao Tome and Principe,STP,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359,101787,117701,4081,222420,739677,386566,1332857,191951,139614,78068
Sao Tome and Principe,STP,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,8,3,,238,379,408,,,
Sao Tome and Principe,STP,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22401616,6.935176293,25.08546688,10.88441202,14.93506533,10.81283568,20.03224569,2.836852614,5.821901708,12.52179858,,
Suriname,SUR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5516346,5886909,11673958,4466089,7305535,2471125,2519616,3001093,1169001,2914166,2807564,5291089
Suriname,SUR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.392435076,5.085143081,6.340484483,7.354543622,7.522938011,9.568328601,11.01491261,11.14764913,11.15859193,10.73716325,11.7654023,10.63636468,9.912235764,9.99731563,
Slovak Republic,SVK,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684224202,3057611783,3058494853,4113192831,5012373513,6432733573,8085518728,8401135095,7461128017,7475076527,8812917738,8967348059,8048021844,7860065656,8423171894
Slovak Republic,SVK,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,248,269,195,224,213,213,236,246,259,210,215,155,193,239,167,176,234,224,168,184,211,228,220,183,217,206,206,
Slovak Republic,SVK,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,620,1400,1498,1578,1612,1683,1804,1696,1599,1437,238,95,90,106,75,63,48,33,35,26,23,28,15,23,14,28,15,
Slovak Republic,SVK,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88963002,1.051079988,0.765410006,0.644749999,0.638059974,0.624650002,0.563139975,0.561460018,0.500689983,0.493319988,0.47488001,0.447459996,0.461369991,0.472719997,0.607909977,0.655369997,0.797730029,0.823090017,0.880020022,1.160709977,0.791019976,0.886940002,0.839699984,0.82573998,0.911090016,
Slovenia,SVN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.685365059,6.483605394,6.847644067,6.07889855,6.214531468,6.661673673,6.738153773,6.417189965,7.007682486,7.144143596,6.508343944,6.825057161,7.353383015,7.798323332,
Slovenia,SVN,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322097327,1647543779,1331631764,1259915451,1499876455,1492635875,1586839927,1622650418,1552487416,1672132339,1754994078,2089366758,2333128839,2542422104,2615145634
Slovenia,SVN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,188,277,286,314,288,266,288,261,307,301,300,310,342,344,287,331,301,373,442,470,,,,,,,255,,,
Slovenia,SVN,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,409,784,404,116,201,238,127,138,124,107,101,60,42,29,12,15,6,12,11,11,,,,,,,23,,,
Slovenia,SVN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264729977,1.246430039,1.305150032,1.336879969,1.359820008,1.467669964,1.443249941,1.247910023,1.37026,1.417780042,1.537050009,1.427029967,1.626729965,1.811840057,2.05133009,2.412970066,2.560610056,2.564870119,2.365479946,2.195650101,2.007639885,1.865300059,1.946449995,2.047039986,2.147350073,
Sweden,SWE,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.803964,17.24577546,18.77013163,19.40775319,18.69319176,17.97844274,18.02041264,17.8738135,18.12533574,17.83173311,15.10635385,14.15969099,14.50098676,15.13066996,
Sweden,SWE,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21936131676,23709913173,18592468694,22902021022,25823123453,22163616232,21877015442,21303682761,18912184944,18693338070,17103361207,17172932185,17416511319,17724963070,18964942190
Sweden,SWE,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,4106,3914,4087,4283,3969,3840,3685,3521,3260,3147,3108,3154,3291,3760,3953,3941,4111,4130,3972,4142,4224,3926,3358,3025,2768,2522,2446,2527,2549,2186,2196,2004,2288,2332,1984,2038,2032,1992,1838,1802,1764,
Sweden,SWE,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,5086,3968,3442,2958,2705,2322,1939,1695,1462,1270,1073,702,657,614,636,924,857,940,753,853,844,574,597,703,462,438,413,398,306,463,353,337,148,163,441,390,352,305,442,388,432,
Sweden,SWE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.273940086,,3.38132,,3.873800039,,3.579479933,3.361289978,3.35958004,3.474999905,3.233829975,3.469990015,3.395279884,3.167890072,3.187020063,3.230249882,3.260420084,3.101840019,3.219029903,3.247359991,3.362790108,3.321059942,3.387579918,3.527220011,
Eswatini,SWZ,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.349888795,0.274186679,0.23086455,0.076355716,0.065735529,0.097260246,0.081342712,0.232638138,0.199860517,0.293243888,0.924127054,0.274596173,0.341093016,
Eswatini,SWZ,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316819,2101940,2325630,1354050,694567,1155808,1058008,2766880,2243953,3620865,11432104,3567427,3735562,
Eswatini,SWZ,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,35,30,,,,27,,,47,,,,,,,,,,,,,,,,,,,6,3,,2,2,,,,,,
Eswatini,SWZ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.267540008,,,,,,
Sint Maarten (Dutch part),SXM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.88018219,5.862670478,8.107838676,3.738239726,49.63208805,5.243568485,2.198321721,1.495195772,
Seychelles,SYC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105728,666529,1389125,1057991,35114069,5521288,1946595,1315182,
Seychelles,SYC,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
Seychelles,SYC,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,3,7,,3,1,2,,,5,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,14,46,17,12,9,
Seychelles,SYC,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.425249994,0.407070011,0.411830008,0.346579999,0.302089989,,,,,,,,,,,0.221750006,,,,,
Syrian Arab Republic,SYR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.824439317,1.5718731,1.382927161,,,,,,,,,,,
Syrian Arab Republic,SYR,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86642890,47278461,38812401,,,,,,,,,,,
Syrian Arab Republic,SYR,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,6,7,4,,,,,,,,,,53,82,67,129,106,116,54,87,247,189,183,213,205,105,124,,,,,,,,,198,,120,103,121,76,
Syrian Arab Republic,SYR,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,98,76,81,,,,,,,,,,33,40,42,68,59,46,9,,48,39,47,36,40,34,133,,,,,,,,,,,16,45,32,16,
Syrian Arab Republic,SYR,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01963,,,,,,
Turks and Caicos Islands,TCA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.100620439,2.19852999,,,,,,,,,
Turks and Caicos Islands,TCA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142047,208171,,,,,,,,,
Turks and Caicos Islands,TCA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.300500005,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.71145236,28.85058354,33.45592314,31.40968784,29.41273054,29.78726473,30.23606522,29.00304441,29.50086968,29.31991374,30.886141,31.40864148,30.84991648,31.67068803,
East Asia & Pacific (IDA & IBRD countries),TEA,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461941246,0.563327948,0.627640485,0.694167037,0.728596601,0.797672089,0.909482308,1.003997165,1.105229755,1.177221455,1.247796409,1.245061622,1.344387647,1.400170817,1.684839423,1.614789684,1.880732692,1.708817427,1.941674037,1.908013669,1.903153576,1.902849963,1.91216224,2.027434915,2.246080944,
Europe & Central Asia (IDA & IBRD countries),TEC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.340048931,5.478488423,8.564320859,9.190041397,7.783854757,8.711900451,10.17276885,10.82824829,11.9660638,11.05030842,9.602829366,9.240115493,9.961315046,9.083942692,
Europe & Central Asia (IDA & IBRD countries),TEC,High-technology exports (current US$),TX.VAL.TECH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21520417637,26627203713,30832704795,33997382728,39435184017,44855869339,44054004215,44068190712,46185557372,50043645187,50280912966,46681388517,53042316035
